node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
GO:0003308	GO:0051093	biological_function	biological_function	negative regulation of Wnt signaling pathway involved in heart development	negative regulation of developmental process
GO:0003308	GO:0003307	biological_function	biological_function	negative regulation of Wnt signaling pathway involved in heart development	regulation of Wnt signaling pathway involved in heart development
GO:0003308	GO:0051241	biological_function	biological_function	negative regulation of Wnt signaling pathway involved in heart development	negative regulation of multicellular organismal process
GO:0003308	GO:0030178	biological_function	biological_function	negative regulation of Wnt signaling pathway involved in heart development	negative regulation of Wnt signaling pathway
GO:0051093	GO:0032502	biological_function	biological_function	negative regulation of developmental process	developmental process
GO:0051093	GO:0048519	biological_function	biological_function	negative regulation of developmental process	negative regulation of biological process
GO:0051093	GO:0050793	biological_function	biological_function	negative regulation of developmental process	regulation of developmental process
GO:0030178	GO:0016055	biological_function	biological_function	negative regulation of Wnt signaling pathway	Wnt signaling pathway
GO:0030178	GO:0030111	biological_function	biological_function	negative regulation of Wnt signaling pathway	regulation of Wnt signaling pathway
GO:0030178	GO:0009968	biological_function	biological_function	negative regulation of Wnt signaling pathway	negative regulation of signal transduction
GO:0003309	GO:0031018	biological_function	biological_function	type B pancreatic cell differentiation	endocrine pancreas development
GO:0003309	GO:0035883	biological_function	biological_function	type B pancreatic cell differentiation	enteroendocrine cell differentiation
GO:0031018	GO:0031016	biological_function	biological_function	endocrine pancreas development	pancreas development
GO:0031018	GO:0048856	biological_function	biological_function	endocrine pancreas development	anatomical structure development
GO:0035883	GO:0002067	biological_function	biological_function	enteroendocrine cell differentiation	glandular epithelial cell differentiation
GO:0003322	GO:0002068	biological_function	biological_function	pancreatic A cell development	glandular epithelial cell development
GO:0003323	GO:0003309	biological_function	biological_function	type B pancreatic cell development	type B pancreatic cell differentiation
GO:0003323	GO:0002068	biological_function	biological_function	type B pancreatic cell development	glandular epithelial cell development
GO:0003330	GO:1903530	biological_function	biological_function	regulation of extracellular matrix constituent secretion	regulation of secretion by cell
GO:0003330	GO:1903053	biological_function	biological_function	regulation of extracellular matrix constituent secretion	regulation of extracellular matrix organization
GO:1903530	GO:0032940	biological_function	biological_function	regulation of secretion by cell	secretion by cell
GO:1903530	GO:0050794	biological_function	biological_function	regulation of secretion by cell	regulation of cellular process
GO:1903530	GO:0051046	biological_function	biological_function	regulation of secretion by cell	regulation of secretion
GO:1903053	GO:0030198	biological_function	biological_function	regulation of extracellular matrix organization	extracellular matrix organization
GO:1903053	GO:0051128	biological_function	biological_function	regulation of extracellular matrix organization	regulation of cellular component organization
GO:0003331	GO:1903532	biological_function	biological_function	positive regulation of extracellular matrix constituent secretion	positive regulation of secretion by cell
GO:0003331	GO:1903055	biological_function	biological_function	positive regulation of extracellular matrix constituent secretion	positive regulation of extracellular matrix organization
GO:0003331	GO:0003330	biological_function	biological_function	positive regulation of extracellular matrix constituent secretion	regulation of extracellular matrix constituent secretion
GO:1903532	GO:0032940	biological_function	biological_function	positive regulation of secretion by cell	secretion by cell
GO:1903532	GO:1903530	biological_function	biological_function	positive regulation of secretion by cell	regulation of secretion by cell
GO:1903532	GO:0048522	biological_function	biological_function	positive regulation of secretion by cell	positive regulation of cellular process
GO:1903532	GO:0051047	biological_function	biological_function	positive regulation of secretion by cell	positive regulation of secretion
GO:1903055	GO:0030198	biological_function	biological_function	positive regulation of extracellular matrix organization	extracellular matrix organization
GO:1903055	GO:0051130	biological_function	biological_function	positive regulation of extracellular matrix organization	positive regulation of cellular component organization
GO:1903055	GO:1903053	biological_function	biological_function	positive regulation of extracellular matrix organization	regulation of extracellular matrix organization
GO:0003333	GO:1905039	biological_function	biological_function	amino acid transmembrane transport	carboxylic acid transmembrane transport
GO:0003333	GO:0006865	biological_function	biological_function	amino acid transmembrane transport	amino acid transport
GO:1905039	GO:0098656	biological_function	biological_function	carboxylic acid transmembrane transport	anion transmembrane transport
GO:1905039	GO:0046942	biological_function	biological_function	carboxylic acid transmembrane transport	carboxylic acid transport
GO:1905039	GO:1903825	biological_function	biological_function	carboxylic acid transmembrane transport	organic acid transmembrane transport
GO:0003334	GO:0030216	biological_function	biological_function	keratinocyte development	keratinocyte differentiation
GO:0003334	GO:0002064	biological_function	biological_function	keratinocyte development	epithelial cell development
GO:0030216	GO:0043588	biological_function	biological_function	keratinocyte differentiation	skin development
GO:0030216	GO:0009913	biological_function	biological_function	keratinocyte differentiation	epidermal cell differentiation
GO:0003336	GO:0060232	biological_function	biological_function	corneocyte desquamation	delamination
GO:0060232	GO:0022408	biological_function	biological_function	delamination	negative regulation of cell-cell adhesion
